income_declared,income_detected,address_mismatch,device_location,document_authenticity_score,account_balance_pattern,employment_mismatch,rapid_loan_requests,fraud_probability,fraud_flag
81749,95756,0,3,0.71,0.9,0,1,0.332,0
75403,66514,0,2,0.9,0.46,0,0,0.066,0
30630,29711,0,3,0.62,0.43,0,0,0.106,0
151214,136898,0,2,0.57,0.35,0,1,0.341,0
193814,200833,0,3,0.5,0.6,0,1,0.338,0
158259,170041,0,0,0.47,0.89,0,0,0.159,0
131802,142515,0,0,0.62,0.58,0,1,0.323,0
175452,150120,0,0,0.95,1.0,0,0,0.063,0
113729,132603,1,2,0.92,0.32,0,1,0.478,0
33414,25516,0,1,0.99,0.32,0,0,0.085,0
114706,85169,0,1,0.4,0.61,0,0,0.24,0
171915,150129,0,2,0.76,0.79,0,0,0.104,0
124689,123131,0,0,0.9,0.52,0,1,0.229,0
47050,57003,0,0,0.99,0.13,0,0,0.077,0
64446,57641,0,3,0.65,0.4,0,0,0.124,0
182237,183615,0,2,0.73,0.52,0,0,0.07,0
155293,126047,0,1,0.84,0.34,1,0,0.106,0
169194,160997,0,1,0.55,0.43,1,1,0.329,0
157276,176255,0,1,0.83,0.57,0,0,0.085,0
54012,38504,0,4,0.87,0.14,0,0,0.133,0
91092,62988,0,3,0.66,0.78,0,0,0.193,0
124386,123578,0,0,0.43,0.69,0,1,0.345,0
112886,118524,0,3,0.93,0.98,0,1,0.235,0
32651,43350,0,2,0.5,0.5,0,1,0.44,0
48799,45930,0,2,0.61,0.82,1,0,0.118,0
39652,44041,0,4,0.72,0.79,0,0,0.109,0
153999,161670,1,4,0.5,0.25,0,0,0.342,0
181462,163234,0,2,0.56,0.8,0,0,0.145,0
165129,174298,0,1,0.59,0.42,0,0,0.122,0
57656,57913,0,0,0.75,0.78,0,0,0.064,0
176851,186148,0,1,0.42,0.41,0,0,0.163,0
145243,135958,1,4,0.74,1.0,0,0,0.287,0
185386,181071,0,2,0.47,0.17,0,0,0.141,0
180997,153304,0,4,0.81,0.18,0,0,0.101,0
68546,39326,0,3,0.77,0.43,0,0,0.207,0
175935,173899,0,0,0.57,0.74,0,0,0.112,0
24639,1636,0,1,0.41,0.84,0,0,0.474,0
117721,118531,0,0,0.44,0.25,0,0,0.142,0
86763,59941,0,2,0.7,0.85,0,0,0.183,0
58030,64846,0,0,1.0,0.4,1,0,0.041,0
100470,80796,0,1,0.79,0.97,0,0,0.121,0
97505,91705,0,4,0.97,0.32,0,0,0.028,0
39367,53621,0,1,0.65,0.42,0,1,0.414,0
147685,144188,0,2,0.97,0.17,0,0,0.016,0
39484,34828,0,1,0.45,0.17,1,0,0.179,0
174763,171757,0,2,0.48,0.59,0,1,0.336,0
120194,106576,0,3,0.58,0.83,0,0,0.145,0
96241,105804,0,3,0.66,0.21,0,0,0.12,0
136461,143241,1,1,0.49,0.76,0,1,0.545,0
101265,101684,0,4,0.8,0.93,0,0,0.051,0
86186,87545,1,4,0.83,0.99,1,0,0.248,0
126613,146469,0,4,0.9,0.48,1,0,0.08,0
128071,113414,0,1,0.89,0.16,0,0,0.068,0
189127,177479,0,1,0.9,0.1,0,0,0.047,0
61186,67081,1,4,0.9,0.77,0,0,0.259,0
170042,140584,0,2,0.52,0.19,0,0,0.181,0
82196,60074,0,0,0.46,0.25,0,0,0.229,0
98706,98343,0,0,0.61,0.99,0,0,0.099,0
139175,145751,0,4,0.72,0.31,0,0,0.087,0
45022,26024,0,4,0.61,0.32,1,0,0.245,0
121517,137042,0,0,0.65,0.16,0,0,0.132,0
79668,53031,0,4,0.54,0.31,0,0,0.232,0
179432,173782,0,4,0.67,0.84,0,0,0.094,0
181063,154306,0,2,0.62,0.36,0,1,0.347,0
26315,-3028,0,0,0.5,0.12,0,1,0.715,1
76171,63920,0,1,0.8,0.47,0,0,0.106,0
134579,140109,0,1,0.75,0.77,0,0,0.077,0
48021,37078,0,0,0.93,0.12,0,0,0.097,0
38443,17725,1,0,0.91,0.46,0,0,0.411,0
126840,115156,0,2,0.74,0.61,1,1,0.297,0
33158,11643,0,3,0.87,0.74,0,1,0.46,0
127585,142090,0,4,0.93,0.55,0,0,0.057,0
152191,137964,0,4,0.7,0.78,0,0,0.108,0
50401,35632,0,4,0.68,0.38,0,0,0.183,0
28526,46772,0,4,0.51,0.33,0,0,0.346,0
104490,103302,0,4,0.55,0.89,1,0,0.116,0
177690,148113,0,3,0.68,0.35,0,1,0.338,0
118079,124252,1,2,0.69,0.32,1,0,0.296,0
32600,51196,0,4,0.9,0.56,0,0,0.225,0
45409,34589,0,1,0.44,0.42,0,0,0.223,0
49036,26808,1,2,0.63,0.44,0,0,0.451,0
76838,71108,0,1,0.63,0.74,0,0,0.119,0
167472,164482,1,4,0.46,0.76,0,0,0.341,0
162126,141383,0,4,0.67,0.32,1,0,0.127,0
199032,214656,0,0,0.49,0.68,1,0,0.155,0
31696,16951,0,1,0.54,0.87,0,1,0.478,0
92820,82958,0,0,0.92,0.52,0,0,0.057,0
182608,193212,0,2,0.78,0.16,0,0,0.075,0
59701,34998,0,0,0.42,0.58,0,0,0.29,0
195561,170998,0,1,0.52,0.72,0,0,0.164,0
44292,41286,0,1,0.57,0.3,0,0,0.131,0
130700,149617,1,0,0.55,0.45,1,0,0.363,0
25956,27849,0,4,0.92,0.91,0,1,0.246,0
165200,165391,0,1,0.49,0.49,0,0,0.128,0
54488,38547,0,1,0.66,0.2,0,0,0.187,0
58582,63256,0,4,0.91,0.17,0,1,0.25,0
159164,136755,0,2,0.59,0.46,0,1,0.352,0
25080,21050,0,4,0.68,0.11,0,0,0.136,0
36715,42017,0,1,0.48,0.26,0,0,0.181,0
49675,22091,0,2,0.74,0.64,0,0,0.259,0
156164,170887,0,3,0.81,0.49,0,0,0.08,0
157077,155747,1,4,0.79,0.94,1,0,0.255,0
185201,162549,0,1,0.81,0.17,1,0,0.09,0
154688,173244,0,0,0.9,0.74,1,0,0.067,0
57657,70160,0,0,0.83,0.64,0,0,0.118,0
34364,53432,0,4,0.43,0.49,0,0,0.337,0
94483,73918,0,4,0.59,0.53,0,0,0.179,0
43476,58838,0,3,0.86,0.22,0,1,0.359,0
83452,64806,0,1,0.5,1.0,0,0,0.203,0
137680,121979,0,1,0.67,0.35,0,1,0.322,0
182259,160116,0,0,0.97,0.35,0,0,0.05,0
70727,42261,0,1,0.69,0.9,0,0,0.218,0
149703,167471,0,4,0.64,0.98,0,1,0.332,0
29059,10620,0,2,0.46,0.16,0,0,0.357,0
60887,42304,0,4,0.67,0.5,1,0,0.189,0
175454,163843,0,2,0.96,0.29,0,0,0.033,0
33543,50866,0,4,0.93,0.29,0,1,0.398,0
30116,29442,1,0,0.67,0.13,0,1,0.49,0
144573,161899,0,2,0.74,0.33,0,0,0.107,0
127490,110821,0,4,0.71,0.98,0,0,0.118,0
155003,143340,0,2,0.54,0.35,0,0,0.141,0
195826,173112,0,3,0.98,0.33,0,1,0.246,0
77770,81588,0,1,0.99,0.68,0,1,0.22,0
186963,205999,1,1,0.98,0.8,0,0,0.241,0
24037,5337,0,3,0.94,0.71,0,0,0.287,0
73516,50106,0,1,0.73,0.86,0,0,0.179,0
152179,138411,0,4,0.7,0.17,0,0,0.107,0
164713,172440,0,1,0.78,0.89,0,0,0.071,0
151416,124223,0,1,0.89,0.27,0,0,0.09,0
57541,68310,0,1,0.66,0.81,1,1,0.351,0
23869,12945,1,3,0.47,0.87,0,1,0.693,1
175045,181186,0,1,0.4,0.45,0,0,0.162,0
30252,31477,0,1,0.9,0.59,0,0,0.039,0
112850,89325,0,4,0.63,0.78,0,0,0.165,0
97965,91582,1,4,1.0,0.73,1,1,0.423,0
179758,183486,0,3,0.74,0.17,0,0,0.072,0
108989,102966,0,3,0.75,0.49,0,0,0.082,0
95322,110775,0,0,0.55,0.21,1,0,0.169,0
131672,116845,0,4,0.83,0.59,1,0,0.082,0
162445,179364,0,2,0.96,0.55,0,0,0.046,0
114884,95583,0,3,0.47,0.52,0,0,0.191,0
169943,143090,0,0,0.79,0.75,1,0,0.108,0
121772,139589,0,3,0.46,0.92,0,0,0.186,0
43715,35177,1,3,0.74,0.16,0,0,0.333,0
78277,51384,0,2,0.99,0.21,0,1,0.323,0
155694,168822,0,4,0.88,0.63,1,0,0.06,0
70453,87665,0,0,0.85,0.72,1,0,0.123,0
138159,157165,0,3,0.97,0.58,0,0,0.056,0
59318,63049,0,0,0.64,0.73,0,0,0.112,0
111364,85360,0,0,0.62,0.41,0,0,0.177,0
43980,57599,0,0,1.0,0.59,0,1,0.308,0
90926,90192,0,1,0.99,0.37,0,0,0.005,0
62045,34475,1,0,0.57,0.27,0,0,0.463,0
166888,172379,0,0,0.73,0.96,0,1,0.279,0
92743,91461,0,2,0.89,0.84,0,0,0.032,0
135221,125400,1,3,0.98,0.68,0,0,0.23,0
59570,34482,0,3,0.41,0.27,0,1,0.495,0
105294,118242,0,3,0.79,0.6,0,0,0.096,0
117622,114247,1,0,0.87,0.51,0,0,0.243,0
85846,59568,0,3,0.76,0.89,0,1,0.367,0
21547,232,0,3,0.42,0.27,0,0,0.491,0
102304,97655,0,4,0.63,0.82,0,0,0.108,0
180053,170028,0,3,0.77,0.75,1,1,0.277,0
130595,129942,1,2,0.63,0.97,1,0,0.294,0
97757,101033,0,1,0.71,0.99,0,1,0.284,0
104377,81711,0,1,0.83,0.23,1,1,0.319,0
150001,146761,0,3,0.6,0.93,0,0,0.108,0
179594,179744,0,3,0.62,0.4,0,1,0.295,0
198311,192112,0,2,0.96,0.54,1,0,0.021,0
54093,45938,0,2,0.7,0.88,0,0,0.128,0
91250,108057,0,4,0.87,0.46,0,0,0.097,0
74849,52354,0,1,0.79,0.72,0,0,0.158,0
174773,156324,0,2,0.79,0.68,0,0,0.089,0
81640,62309,0,3,0.62,0.14,0,0,0.178,0
159051,172699,0,3,0.91,0.18,0,0,0.053,0
114648,93192,0,1,0.75,0.41,1,0,0.128,0
30602,33154,1,3,0.9,0.12,1,0,0.254,0
184710,166793,0,1,0.72,0.86,1,0,0.104,0
164706,179344,0,1,0.9,0.65,0,0,0.056,0
83243,89989,0,2,0.65,0.2,0,0,0.116,0
24704,43259,0,2,0.77,0.88,0,1,0.52,0
71445,90383,1,3,0.55,0.73,0,0,0.405,0
139385,124417,0,4,0.45,0.69,0,0,0.175,0
199570,194938,0,2,0.59,0.45,0,0,0.111,0
71707,79271,0,4,0.75,0.39,0,0,0.099,0
83951,55916,0,1,0.65,0.66,0,0,0.204,0
187773,184930,0,3,0.76,0.14,0,0,0.065,0
28038,37590,0,0,0.66,0.23,0,0,0.204,0
128963,119880,1,4,0.86,0.2,0,0,0.26,0
120309,133984,0,3,0.82,0.34,1,0,0.085,0
31186,3288,0,0,0.92,0.78,0,0,0.333,0
52094,45523,0,3,0.46,0.75,0,1,0.379,0
57086,33376,0,3,0.94,0.15,0,1,0.36,0
65741,72489,0,0,0.95,0.14,0,0,0.048,0
106878,104881,0,0,0.49,0.51,1,0,0.134,0
193368,168588,0,4,0.5,0.54,0,0,0.17,0
166597,148655,0,2,0.57,0.31,0,1,0.345,0
32815,42397,0,4,0.99,0.34,0,0,0.105,0
194986,184516,0,4,0.86,0.7,0,0,0.054,0
70903,65745,1,0,0.62,0.1,0,0,0.32,0
61751,53701,0,0,0.68,0.16,0,0,0.126,0
127735,138242,0,4,0.53,0.44,1,1,0.346,0
103373,90611,1,2,0.48,0.81,0,0,0.373,0
135823,141689,0,3,0.64,0.47,0,0,0.105,0
99823,79927,0,4,0.71,0.97,0,0,0.142,0
181385,169123,0,2,0.76,0.93,0,0,0.084,0
108389,123751,1,0,0.59,0.14,0,0,0.352,0
187215,166435,0,4,0.48,0.9,0,0,0.169,0
26381,29078,0,0,0.44,0.76,0,1,0.376,0
157322,161559,1,2,0.48,0.67,0,0,0.339,0
86339,86214,0,0,0.65,0.78,0,0,0.088,0
171202,181128,0,3,0.86,0.7,1,0,0.055,0
81235,100293,0,0,0.84,0.61,1,0,0.122,0
44349,31868,0,0,0.75,0.8,0,0,0.161,0
146458,161755,0,2,0.8,0.21,0,0,0.087,0
199108,176115,0,3,0.75,0.42,0,0,0.103,0
147692,149953,1,2,0.86,0.28,0,1,0.44,0
25325,27842,1,4,0.79,0.26,0,0,0.287,0
49432,60209,0,1,0.96,0.83,0,0,0.086,0
70486,88179,0,3,0.66,0.41,0,0,0.173,0
153721,146021,0,0,0.69,0.46,0,0,0.095,0
148349,119676,0,0,0.88,0.26,1,1,0.298,0
114733,98403,0,0,0.42,0.61,0,0,0.195,0
82668,96917,0,4,0.63,0.94,0,0,0.153,0
29741,6350,0,1,0.79,0.72,1,0,0.328,0
147455,154262,0,0,0.68,0.38,0,0,0.096,0
90231,95542,1,1,0.96,0.93,0,0,0.231,0
161009,148708,0,0,0.47,0.2,0,0,0.159,0
77191,59438,0,1,0.83,0.87,0,0,0.123,0
179308,194345,0,3,0.75,0.46,0,0,0.092,0
196821,201916,0,0,0.53,0.28,0,0,0.127,0
35843,11293,0,0,0.89,0.64,1,1,0.467,0
153550,156363,0,2,0.87,0.78,1,0,0.039,0
195515,196628,1,1,0.9,0.65,1,0,0.227,0
164943,150352,0,3,0.57,0.73,0,0,0.138,0
159150,132448,0,3,0.78,0.29,0,0,0.114,0
36217,47396,0,4,0.62,0.25,0,0,0.203,0
41025,31527,0,0,0.76,0.58,0,0,0.141,0
22992,13629,0,1,0.4,0.75,0,0,0.293,0
34617,25075,0,2,0.95,0.28,1,0,0.109,0
29718,1876,0,0,0.52,0.53,0,1,0.648,1
74565,71998,1,4,0.58,0.59,0,0,0.317,0
95829,113672,1,4,0.58,0.81,0,0,0.37,0
149580,128953,0,4,0.99,0.93,1,0,0.051,0
62266,52323,0,1,0.66,0.69,0,0,0.141,0
184153,157961,0,0,0.91,0.9,0,0,0.072,0
173133,163577,0,4,0.96,0.93,0,1,0.229,0
174877,190372,0,3,0.42,0.29,0,0,0.176,0
67338,83935,0,4,0.68,0.26,0,1,0.366,0
165232,145463,0,1,0.69,0.88,0,1,0.319,0
107969,90326,0,2,0.43,0.42,0,0,0.2,0
108978,106858,0,3,0.55,0.72,0,0,0.119,0
182407,194134,1,0,0.62,0.76,0,0,0.318,0
49250,31844,1,3,0.5,0.67,1,0,0.449,0
27357,25804,1,3,0.71,0.6,1,0,0.292,0
37242,27492,0,0,0.78,0.14,0,0,0.147,0
140690,114611,0,0,0.71,0.39,1,0,0.137,0
47929,41612,0,4,0.71,0.93,0,0,0.119,0
96591,68519,0,3,0.81,0.43,0,0,0.149,0
102389,117412,0,1,0.89,0.12,0,0,0.079,0
170394,143448,1,0,0.73,0.56,1,1,0.523,0
174598,159849,0,0,0.91,0.26,0,0,0.052,0
143474,131260,0,3,0.46,0.38,0,1,0.365,0
48890,23748,0,4,0.8,0.53,0,0,0.23,0
39887,12595,0,3,0.61,0.45,1,0,0.337,0
178005,194974,0,0,0.6,0.42,0,0,0.133,0
173831,154305,0,1,0.45,0.98,0,0,0.177,0
37218,35258,0,3,0.58,0.46,1,0,0.123,0
50268,67263,0,2,0.99,0.87,0,0,0.121,0
79586,90379,0,2,0.94,0.34,1,0,0.062,0
142201,123664,0,1,0.51,0.51,0,0,0.168,0
76841,91833,0,4,0.96,0.55,0,0,0.078,0
89487,63189,0,3,0.78,0.42,0,0,0.158,0
151966,132288,0,1,0.88,0.38,0,0,0.075,0
96094,68139,0,4,0.85,0.21,0,0,0.139,0
164179,148408,0,4,0.99,0.6,0,0,0.036,0
89799,80070,0,4,0.61,0.83,0,0,0.135,0
125278,120234,0,1,0.5,0.77,0,0,0.139,0
92294,71070,1,1,0.75,0.52,1,1,0.543,0
65955,77131,0,4,0.8,0.9,0,0,0.109,0
103026,79122,0,4,0.88,0.75,0,0,0.111,0
81835,55281,0,3,0.44,0.45,0,0,0.254,0
96575,91654,0,2,0.87,0.91,0,0,0.05,0
46422,36382,0,4,0.96,0.42,0,0,0.086,0
88664,74768,0,2,0.57,0.68,0,0,0.162,0
159566,155090,0,2,0.73,0.13,0,1,0.277,0
112350,85372,0,1,0.83,0.62,0,0,0.127,0
155042,139655,0,0,0.93,0.13,1,0,0.052,0
30649,50191,0,2,0.58,0.47,1,0,0.328,0
46442,47869,0,2,0.92,0.64,0,1,0.231,0
160878,136676,0,1,0.47,0.21,0,0,0.185,0
31684,26086,1,3,0.79,0.5,0,1,0.514,0
167510,184632,0,3,0.96,0.21,1,0,0.046,0
66451,49631,0,0,0.46,0.3,0,0,0.224,0
57661,77005,0,2,0.9,0.79,0,0,0.142,0
21857,7447,0,1,0.5,0.36,1,0,0.356,0
140109,140949,0,4,0.77,0.45,0,0,0.06,0
96794,83842,0,2,0.66,0.29,0,0,0.132,0
116159,91200,0,2,0.91,0.27,0,1,0.298,0
173213,158846,0,2,0.51,0.71,0,0,0.152,0
36698,8478,0,2,0.81,0.45,0,0,0.317,0
181280,169703,0,0,0.55,0.63,0,0,0.135,0
194036,175040,0,2,0.75,0.94,0,0,0.097,0
28591,38494,0,0,0.44,0.67,1,0,0.261,0
62428,65845,0,3,0.74,0.38,0,0,0.084,0
40272,23323,0,3,0.91,0.25,0,0,0.17,0
150940,136093,0,0,0.93,0.41,0,1,0.252,0
30045,17934,0,4,0.54,0.42,0,0,0.256,0
89838,86030,0,2,0.54,0.47,0,0,0.13,0
117367,99125,1,2,0.77,0.97,0,0,0.312,0
22948,23194,0,0,0.45,0.74,0,0,0.141,0
79193,88785,0,0,0.46,0.71,0,0,0.177,0
141809,159251,0,4,0.48,0.1,0,0,0.173,0
33675,50804,1,2,0.48,0.87,0,0,0.508,0
37986,27965,0,3,0.51,0.88,0,0,0.215,0
78558,96226,0,3,0.87,0.58,1,0,0.111,0
109299,94331,0,4,0.53,0.14,0,0,0.165,0
161349,148336,1,0,0.66,0.52,0,0,0.313,0
147530,162777,0,4,0.57,0.23,0,0,0.144,0
61295,53278,1,3,0.46,0.2,0,0,0.381,0
36607,12688,0,4,0.76,0.19,0,0,0.289,0
138691,124142,0,3,0.56,0.97,0,0,0.147,0
183386,176845,0,2,0.48,0.59,0,1,0.342,0
131074,128384,0,1,0.71,0.55,1,1,0.28,0
118343,124814,0,0,0.92,0.88,0,0,0.039,0
192565,197820,0,3,0.57,0.15,0,0,0.117,0
132212,145191,0,4,0.97,0.35,0,0,0.042,0
150662,128891,0,0,0.7,0.86,0,0,0.126,0
110284,128453,0,2,0.52,0.48,0,0,0.178,0
124554,142043,0,3,0.59,0.53,0,0,0.152,0
102184,77421,0,4,0.88,0.26,0,1,0.315,0
198574,171859,0,1,0.58,0.39,1,0,0.152,0
65314,54367,1,0,0.51,0.46,0,1,0.581,1
30234,31750,1,2,0.71,0.57,0,0,0.29,0
28607,22348,0,3,0.63,0.19,1,0,0.169,0
26024,13874,0,3,0.58,0.21,0,1,0.468,0
195253,178456,0,4,0.77,0.63,0,1,0.288,0
86477,85482,0,0,0.47,0.59,0,0,0.137,0
171204,153350,0,3,0.97,0.77,1,1,0.244,0
96413,83160,0,3,0.41,0.46,0,1,0.396,0
100180,90199,0,4,0.97,0.56,0,0,0.042,0
183155,178456,0,4,0.49,0.16,0,1,0.336,0
181787,180332,0,3,0.41,0.88,0,0,0.15,0
39751,48918,0,4,0.73,0.52,0,0,0.148,0
36701,33939,0,1,0.48,0.54,0,0,0.156,0
89710,88855,0,2,0.68,0.39,0,1,0.283,0
179545,154609,0,2,0.69,0.74,0,0,0.126,0
187964,162728,0,0,0.57,0.57,0,0,0.154,0
198665,214137,1,1,0.95,0.67,0,0,0.24,0
110195,84904,0,3,0.68,0.73,0,0,0.16,0
110207,126413,0,2,0.86,0.4,0,0,0.086,0
50959,47638,0,1,0.71,0.56,0,0,0.095,0
182277,180998,0,3,0.87,0.83,0,0,0.035,0
43118,18801,0,2,0.67,0.98,0,1,0.48,0
176010,149176,0,4,0.49,0.94,0,1,0.381,0
132871,111955,0,3,0.94,0.53,0,0,0.07,0
50005,36925,0,0,1.0,0.44,0,1,0.292,0
25657,43641,1,4,0.48,0.54,0,0,0.575,1
147032,128841,0,2,0.48,0.59,0,0,0.173,0
70689,89191,0,4,0.59,0.15,0,0,0.194,0
66914,64915,0,4,0.61,0.87,0,1,0.308,0
89416,104999,0,2,0.57,0.2,1,1,0.368,0
187184,200091,0,2,0.85,0.92,0,1,0.262,0
117881,128497,0,0,0.72,0.35,0,1,0.302,0
88088,108040,0,0,0.71,0.79,0,1,0.352,0
69060,47803,0,2,0.87,1.0,0,0,0.14,0
35677,32189,0,1,0.4,0.81,0,0,0.184,0
29427,45361,0,4,0.54,0.83,0,0,0.305,0
183819,166836,0,4,0.61,0.63,0,1,0.33,0
186274,179299,0,2,0.75,0.43,0,1,0.276,0
62368,80534,0,0,0.82,0.77,0,1,0.347,0
156031,146598,0,0,0.87,0.77,0,1,0.254,0
69990,40162,0,3,0.82,0.17,0,0,0.194,0
141794,138867,0,2,0.5,0.99,0,1,0.332,0
100305,108821,0,0,0.57,0.22,0,0,0.137,0
83039,98598,0,3,0.5,0.83,0,0,0.191,0
121407,113600,0,0,0.89,0.79,0,0,0.05,0
38939,13484,0,3,0.85,0.44,0,1,0.466,0
189240,167168,0,2,0.52,0.79,0,0,0.161,0
90225,82949,0,1,0.72,0.8,0,0,0.098,0
122204,108050,0,4,0.58,0.88,0,1,0.346,0
168613,154528,0,1,0.54,0.6,0,1,0.344,0
105861,116411,0,0,0.7,0.67,0,1,0.31,0
173272,176382,0,0,0.44,0.54,0,0,0.146,0
36494,7353,0,1,0.93,0.27,0,0,0.297,0
128328,115940,0,1,0.56,0.71,0,0,0.144,0
189605,177392,0,4,0.58,0.83,0,0,0.128,0
73468,60370,0,1,0.98,0.2,0,0,0.067,0
33021,38840,0,2,0.87,0.28,1,1,0.294,0
127549,113737,0,3,0.59,0.2,0,0,0.14,0
91522,106387,0,3,0.88,0.96,1,0,0.087,0
29321,4835,0,4,0.54,0.6,0,0,0.407,0
65333,45022,0,4,0.99,0.74,1,0,0.111,0
139855,142526,0,4,0.85,0.69,1,0,0.044,0
73477,86907,0,3,0.53,0.73,0,0,0.181,0
180192,154591,0,3,0.9,0.55,0,0,0.075,0
76720,92060,0,1,0.47,0.61,0,0,0.202,0
25238,17376,0,4,0.62,0.79,0,1,0.404,0
123326,94861,0,4,0.9,0.75,0,0,0.106,0
176762,172560,0,2,0.5,0.23,0,1,0.333,0
96594,84502,0,1,0.82,0.62,0,0,0.089,0
47559,65611,1,4,0.9,0.61,0,0,0.358,0
59475,38238,0,2,0.5,0.25,0,0,0.25,0
143622,126646,0,2,0.98,0.93,0,0,0.046,0
126347,110073,1,0,0.62,0.31,0,0,0.34,0
158675,135173,0,2,0.68,0.48,0,1,0.332,0
151508,163796,0,1,0.97,0.53,0,0,0.036,0
38720,47482,1,1,0.48,0.29,0,1,0.609,1
111283,123193,0,1,0.53,0.69,0,0,0.155,0
102794,120887,0,3,0.4,0.83,0,0,0.212,0
100603,75207,0,2,0.55,0.79,0,0,0.201,0
199825,182303,0,1,0.56,0.84,0,0,0.141,0
141547,120343,0,4,0.62,0.94,0,1,0.347,0
125538,121528,0,1,0.68,1.0,0,0,0.091,0
182630,175090,0,0,0.65,0.47,0,0,0.102,0
25418,342,0,0,0.53,0.95,0,1,0.663,1
21663,21706,1,2,0.51,0.22,1,1,0.523,0
86100,105390,0,4,0.57,0.92,0,1,0.386,0
182719,157169,0,1,0.78,0.97,0,0,0.104,0
133538,134113,0,3,0.95,0.65,0,0,0.014,0
138791,141594,0,4,0.69,0.37,0,0,0.085,0
122384,99195,0,4,0.75,0.72,1,0,0.129,0
114750,115124,0,3,0.61,0.46,0,0,0.099,0
158916,154426,0,0,0.92,0.55,0,0,0.03,0
106099,95921,0,0,0.4,0.57,0,0,0.184,0
148144,138526,0,4,0.69,0.74,0,0,0.1,0
41969,22063,0,3,0.91,0.92,0,0,0.189,0
54034,71054,1,1,0.79,0.37,0,0,0.363,0
132119,127604,0,1,0.62,0.6,0,0,0.107,0
20652,27267,0,0,0.8,0.72,1,0,0.162,0
87224,68833,0,1,0.91,0.62,0,1,0.296,0
104873,87808,0,3,0.68,0.68,0,0,0.137,0
59238,74984,0,1,0.97,0.51,0,0,0.101,0
131405,148872,0,4,0.73,0.25,0,1,0.314,0
102639,98592,0,1,0.84,0.56,0,0,0.054,0
143175,117089,0,2,0.89,0.32,0,1,0.291,0
96777,75083,0,2,0.77,0.85,0,0,0.136,0
70378,71544,0,3,0.66,0.35,1,0,0.091,0
62983,34680,0,1,0.71,0.65,0,0,0.23,0
163694,182196,0,3,0.59,0.36,0,1,0.342,0
170148,159875,1,4,0.97,0.45,0,0,0.229,0
59659,42877,0,4,0.51,0.8,0,0,0.221,0
71437,57567,0,4,0.4,0.16,0,0,0.218,0
72460,79186,0,1,0.41,0.96,1,0,0.18,0
79291,75891,0,3,0.55,0.75,0,1,0.328,0
24762,-5174,0,0,0.47,0.91,0,0,0.556,1
63448,63323,0,3,0.75,0.6,0,0,0.063,0
180328,192932,0,3,0.85,0.76,0,0,0.062,0
92402,110088,0,1,0.98,0.55,0,0,0.072,0
127494,112710,0,3,0.79,0.2,1,0,0.093,0
147515,125005,0,2,1.0,0.81,0,0,0.053,0
148660,148549,1,2,0.56,0.55,0,1,0.51,0
65020,80558,0,2,0.85,0.33,0,0,0.121,0
114490,134070,0,3,0.7,0.55,0,0,0.135,0
194192,197783,0,3,0.5,0.51,1,0,0.131,0
37860,17723,0,2,0.51,0.41,0,0,0.309,0
102667,120764,0,3,0.74,0.44,1,0,0.127,0
106190,84769,1,3,0.42,0.78,0,1,0.616,1
176978,156328,0,4,0.79,0.58,0,0,0.093,0
39459,12398,0,1,0.99,0.6,0,0,0.243,0
36204,23782,1,2,0.64,0.96,0,0,0.41,0
102274,112498,0,0,0.96,0.38,0,0,0.045,0
134622,116732,1,1,0.5,0.85,0,1,0.572,1
44104,50569,0,2,0.46,0.33,0,0,0.186,0
119213,105906,0,2,0.5,0.16,1,0,0.164,0
158668,165380,1,1,0.73,0.94,0,0,0.282,0
174159,154445,0,0,0.46,0.27,0,0,0.175,0
88944,84800,0,2,0.85,0.62,0,1,0.254,0
38713,21022,0,1,0.9,0.15,0,0,0.185,0
133100,117236,0,0,0.94,0.94,0,0,0.057,0
176770,162198,1,1,0.41,0.28,0,0,0.376,0
160152,149939,0,1,0.52,0.77,0,0,0.142,0
62775,34429,0,2,0.53,0.2,0,0,0.276,0
122272,132961,0,0,0.41,0.35,0,0,0.178,0
93947,112506,0,3,0.81,0.16,0,1,0.317,0
152786,161384,0,1,0.43,0.46,0,1,0.362,0
164761,166476,0,4,0.7,0.21,1,0,0.079,0
51701,42725,1,4,0.86,0.7,0,0,0.296,0
190394,178933,0,0,0.68,0.29,0,0,0.101,0
187740,205283,0,3,0.66,0.44,0,0,0.118,0
90457,88440,0,0,0.57,0.67,1,0,0.115,0
99160,83299,0,1,0.56,0.74,0,0,0.166,0
164948,182952,0,4,0.58,0.9,0,0,0.143,0
143682,115810,0,0,0.79,0.1,0,1,0.32,0
96740,113645,0,2,0.78,0.19,0,0,0.116,0
187650,177812,0,4,0.65,0.96,0,0,0.106,0
197900,175621,0,4,0.97,0.88,0,0,0.047,0
129092,120977,0,1,0.69,0.32,0,1,0.3,0
189859,199305,0,1,0.47,0.61,1,0,0.15,0
197938,202020,0,0,0.82,0.82,1,0,0.052,0
26259,32542,0,1,0.47,0.84,0,0,0.216,0
198441,191500,0,0,0.97,0.51,0,0,0.02,0
159410,168726,0,0,0.92,0.96,0,0,0.04,0
195732,175876,0,0,0.59,0.73,0,0,0.138,0
196890,189306,0,4,0.9,0.5,0,0,0.038,0
104301,117277,1,2,0.76,0.47,0,0,0.304,0
91104,89665,1,4,0.54,0.12,0,1,0.521,0
