age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
56,155976,0.11,0.13,3,10,6,0.48,203464,36,176000,0.73,0.231,0
37,155970,0.5,0.5,3,4,5,0.77,933070,60,293839,0.64,0.418,0
48,116309,0.08,0.28,1,7,3,0.56,111936,24,214016,0.83,0.24,0
48,143044,0.35,0.36,2,8,1,0.88,599015,48,448347,0.33,0.372,0
42,105521,0.88,0.66,2,3,7,0.88,1115795,60,273954,0.36,0.603,1
58,32052,3.09,0.43,2,7,7,0.96,1187125,36,240607,0.72,0.987,1
27,121631,0.28,0.57,0,3,2,0.47,401917,36,355461,0.63,0.45,0
35,185840,0.25,0.23,3,7,6,0.95,565378,60,493208,0.58,0.237,0
52,139943,0.7,0.63,2,12,3,0.81,1181946,60,479082,0.81,0.471,0
31,24572,3.28,0.58,3,13,10,0.77,966558,12,251989,0.85,1.0,1
44,51443,1.29,0.46,2,6,7,0.91,795472,60,112926,0.45,0.612,1
23,26896,2.39,0.12,2,7,2,0.82,771744,48,476986,0.75,0.726,1
50,25233,2.75,0.48,2,6,2,0.47,831839,24,249247,0.84,0.993,1
26,163716,0.51,0.6,3,13,10,0.47,1009710,12,12253,0.41,0.562,0
22,182214,0.27,0.79,1,2,2,0.46,586420,48,384473,0.43,0.566,0
34,153436,0.06,0.84,1,12,9,0.5,119229,60,282549,1.0,0.409,0
38,175579,0.46,0.25,1,10,14,0.74,975379,36,27448,0.57,0.34,0
51,58596,0.46,0.68,1,3,9,1.0,323450,60,481722,0.66,0.421,0
33,21210,4.01,0.61,0,6,9,0.8,1020808,48,73202,0.76,1.0,1
46,35625,2.03,0.64,0,6,9,0.95,868348,24,328479,0.63,0.815,1
32,92382,0.7,0.12,2,10,1,0.81,779798,24,142596,0.97,0.261,0
38,63973,0.53,0.14,3,1,8,0.9,405478,60,225833,0.42,0.318,0
29,164218,0.09,0.81,0,8,2,0.94,180548,60,325684,0.76,0.366,0
41,152820,0.51,0.84,3,12,2,0.89,934719,24,42317,0.7,0.503,0
44,195258,0.21,0.5,3,2,5,0.52,487437,36,394403,0.42,0.44,0
54,75589,0.86,0.55,1,0,10,0.81,777019,48,70091,0.87,0.472,0
28,92449,0.14,0.5,0,12,2,0.92,155948,36,247912,0.39,0.348,0
53,119864,0.83,0.44,3,12,3,0.7,1190896,24,250180,0.99,0.424,0
43,154849,0.56,0.11,2,0,4,0.97,1046968,48,207989,0.86,0.213,0
33,108122,0.45,0.51,2,6,11,0.98,588750,12,7043,0.75,0.345,0
34,181233,0.11,0.66,3,13,4,0.58,243044,48,318098,0.41,0.461,0
34,175241,0.25,0.4,0,1,2,0.89,532193,36,162967,0.31,0.362,0
36,32483,2.25,0.74,0,2,2,0.45,877677,36,370073,0.49,1.0,1
58,190859,0.1,0.1,3,5,12,0.79,228848,48,28711,0.38,0.226,0
59,103687,0.5,0.71,3,2,2,0.68,617987,60,313177,0.92,0.453,0
46,49106,0.41,0.89,1,7,4,0.52,239836,48,276574,0.89,0.532,0
46,138632,0.58,0.39,0,11,9,0.67,973140,24,315038,0.6,0.428,0
21,193787,0.04,0.51,2,5,10,0.83,82723,48,41952,0.65,0.293,0
52,195895,0.23,0.81,1,10,9,0.96,551924,36,147336,0.72,0.405,0
35,131439,0.08,0.7,0,0,10,0.56,125083,60,219621,0.79,0.395,0
41,196608,0.39,0.77,2,5,13,0.69,916060,60,300686,0.64,0.501,0
38,173364,0.49,0.58,1,3,1,0.87,1011284,60,70721,0.4,0.472,0
50,183638,0.37,0.1,3,7,11,0.95,826285,12,15694,0.84,0.17,0
33,122996,0.53,0.74,3,6,2,0.52,784164,36,65639,0.84,0.52,0
44,141732,0.42,0.72,2,10,3,0.79,720549,60,159075,0.96,0.407,0
50,89346,1.06,0.72,0,12,14,0.87,1137878,60,323477,0.64,0.615,1
22,42485,0.1,0.16,0,0,8,0.96,51699,36,54190,0.71,0.147,0
39,20826,2.93,0.1,3,5,7,0.59,731818,12,127132,0.93,0.864,1
45,181609,0.37,0.87,2,12,8,0.83,813725,60,61185,0.87,0.457,0
34,28481,0.4,0.28,0,1,14,0.8,136866,60,169667,0.48,0.342,0
26,40981,1.04,0.22,0,3,13,0.55,509901,36,244238,0.64,0.499,0
32,182181,0.34,0.38,3,6,8,0.42,738240,36,158420,0.61,0.412,0
40,21080,3.07,0.69,1,13,11,0.93,775728,48,45546,0.98,1.0,1
43,111767,0.12,0.76,2,3,2,0.56,156696,12,303866,0.43,0.498,0
50,55876,1.73,0.76,0,0,5,0.82,1156899,24,493881,0.82,0.77,1
50,192498,0.4,0.48,3,13,4,0.51,919206,24,145392,0.79,0.408,0
58,172351,0.21,0.23,0,10,4,0.62,427381,24,287599,0.9,0.229,0
50,146739,0.31,0.86,0,9,12,0.94,546368,24,490739,0.51,0.489,0
50,83613,0.55,0.53,0,6,5,0.78,549761,24,181396,0.47,0.473,0
56,34036,2.66,0.44,2,3,2,0.93,1085043,12,253004,0.68,0.897,1
54,199536,0.45,0.84,3,2,14,0.59,1077333,36,43234,0.55,0.578,0
36,44252,2.23,0.18,3,14,8,0.65,1181700,36,126092,0.41,0.808,1
44,22027,0.62,0.15,1,10,10,0.66,163021,24,350233,0.93,0.29,0
34,105612,0.39,0.87,2,14,2,0.91,488586,12,52930,0.32,0.556,0
46,117331,0.34,0.72,3,0,14,0.63,484998,48,108241,0.89,0.433,0
28,195447,0.11,0.24,2,3,6,0.6,253415,48,329651,0.43,0.306,0
34,128463,0.26,0.35,0,14,13,0.9,395751,48,430640,0.79,0.249,0
51,140714,0.41,0.45,2,8,1,0.59,695597,12,395515,0.83,0.376,0
22,116669,0.21,0.39,3,14,4,0.6,295324,60,416732,0.74,0.321,0
24,132955,0.44,0.34,0,7,1,0.96,701321,48,173104,0.54,0.329,0
21,108209,0.17,0.71,2,2,8,0.96,219220,36,269745,0.73,0.353,0
40,38636,1.29,0.3,0,2,1,0.44,598528,24,238588,0.39,0.662,1
34,136714,0.7,0.46,3,9,6,0.98,1156066,60,119440,0.54,0.432,0
45,81897,0.55,0.64,3,6,6,0.71,543136,24,494111,0.36,0.548,0
45,143368,0.14,0.47,1,1,7,0.96,236304,36,389259,0.84,0.24,0
23,97863,0.96,0.43,0,11,8,0.88,1128643,24,74711,0.93,0.428,0
25,133855,0.18,0.4,1,13,1,0.47,284079,12,189447,0.81,0.329,0
58,46198,1.74,0.77,2,2,2,0.57,964547,12,217305,0.78,0.834,1
46,84239,0.85,0.7,2,2,11,0.8,861430,36,377720,0.84,0.53,0
58,184195,0.51,0.11,0,5,6,0.54,1119056,48,417533,0.61,0.336,0
58,75450,0.96,0.63,3,5,4,0.89,868890,48,44367,0.58,0.566,0
24,128111,0.55,0.41,3,3,2,0.6,851104,24,90582,0.97,0.367,0
27,113702,0.41,0.77,0,1,4,0.89,564709,36,438660,0.61,0.472,0
50,99926,0.37,0.26,0,9,10,0.53,446237,36,131126,0.83,0.312,0
50,78059,0.54,0.51,1,4,13,0.78,504034,12,75426,0.93,0.372,0
39,187770,0.29,0.79,1,5,10,0.78,662890,48,60879,0.43,0.507,0
59,175104,0.15,0.22,1,10,13,0.89,323552,48,214533,0.63,0.21,0
55,123070,0.23,0.67,0,12,6,0.4,336134,60,468225,0.8,0.452,0
53,25258,2.23,0.78,0,11,8,0.57,676521,12,420111,0.79,0.959,1
53,163589,0.4,0.79,2,13,8,0.79,780781,48,224812,0.32,0.554,0
34,182207,0.12,0.14,1,3,1,0.87,270724,48,117313,0.67,0.171,0
58,110007,0.78,0.28,3,7,3,0.47,1030361,24,145474,0.57,0.485,0
30,58871,0.2,0.29,0,5,6,0.58,139245,48,29641,0.89,0.258,0
48,62642,1.26,0.71,3,1,11,0.6,944918,24,477827,0.4,0.764,1
34,181716,0.49,0.64,3,7,1,0.56,1070356,48,141247,0.57,0.52,0
56,78790,0.92,0.11,2,0,9,0.42,869220,24,350082,0.99,0.387,0
58,59956,1.11,0.49,0,12,3,0.9,800903,12,394445,0.69,0.531,0
36,62479,0.5,0.47,1,6,2,0.98,373847,24,197474,0.5,0.393,0
41,24310,0.52,0.13,1,1,10,0.5,152559,48,492660,0.88,0.3,0
48,172454,0.37,0.87,3,12,5,0.76,759055,12,499080,1.0,0.445,0
53,94067,0.4,0.74,0,0,6,0.5,448763,36,484899,0.99,0.461,0
26,28303,3.25,0.47,3,0,9,0.82,1104519,48,311613,0.54,1.0,1
35,115209,0.51,0.61,3,2,14,0.83,711130,48,482318,0.9,0.395,0
23,81821,0.25,0.39,1,11,2,0.63,244139,60,153930,0.84,0.305,0
55,180845,0.55,0.17,0,13,10,0.79,1182985,60,243698,0.34,0.371,0
34,89717,0.52,0.32,1,11,2,0.52,564689,12,66849,0.6,0.418,0
22,139144,0.07,0.64,2,3,3,0.83,123733,36,107192,0.81,0.314,0
49,86019,0.48,0.57,2,1,8,0.48,498159,24,451378,0.68,0.488,0
24,176528,0.09,0.45,3,13,12,0.62,181474,60,25161,0.48,0.36,0
46,72254,1.22,0.7,0,8,9,0.95,1054906,36,464016,0.55,0.65,1
32,60295,0.71,0.66,0,5,9,0.57,516786,36,292817,0.33,0.629,1
22,191290,0.32,0.57,3,8,5,0.7,731560,12,71191,0.99,0.341,0
37,141803,0.03,0.71,2,9,7,0.74,52983,24,349365,0.57,0.394,0
55,175484,0.44,0.48,2,11,11,0.53,918411,12,490497,0.4,0.492,0
30,154363,0.54,0.5,1,5,3,0.83,993765,36,79810,0.88,0.368,0
42,87271,0.33,0.48,2,8,10,0.96,346813,24,187215,0.54,0.351,0
41,27280,2.41,0.55,2,4,8,0.57,788336,48,62230,0.35,1.0,1
35,95276,0.94,0.31,2,10,9,0.61,1079543,60,53049,0.97,0.428,0
55,69998,0.46,0.5,0,9,12,0.69,382848,24,135613,0.98,0.356,0
41,194984,0.1,0.68,1,7,4,0.7,231172,60,192093,0.7,0.383,0
41,68052,0.72,0.26,2,10,9,0.6,590737,48,144921,0.56,0.439,0
41,20887,4.14,0.68,3,3,12,0.88,1037602,12,204147,0.61,1.0,1
52,144796,0.26,0.79,1,1,5,0.41,453466,12,498815,0.99,0.462,0
25,173963,0.34,0.59,1,4,4,0.87,714315,36,314957,0.77,0.364,0
59,29503,2.04,0.19,1,1,11,0.82,723465,12,239476,0.41,0.73,1
29,171509,0.57,0.31,1,2,1,0.52,1166856,24,97933,0.49,0.449,0
38,55894,0.1,0.63,0,9,3,0.54,68263,60,181397,0.92,0.353,0
41,31506,0.62,0.83,3,4,2,0.42,233477,24,33565,0.93,0.576,0
28,155336,0.26,0.57,0,0,8,0.8,488913,60,50713,0.87,0.33,0
54,21817,0.7,0.13,3,3,3,0.92,183363,48,61734,0.46,0.344,0
30,121484,0.44,0.43,1,4,4,0.46,637513,60,220002,0.82,0.405,0
44,74172,0.85,0.52,0,11,1,0.93,754959,36,352086,0.47,0.514,0
44,50033,0.84,0.47,0,11,12,0.9,503472,12,118531,0.93,0.408,0
52,58947,0.66,0.68,0,12,13,0.74,468618,24,146047,0.84,0.487,0
53,43251,0.62,0.23,0,1,2,0.57,322743,24,45811,0.45,0.432,0
58,155008,0.56,0.52,2,14,1,0.7,1038217,12,395356,0.31,0.52,0
54,99187,0.84,0.52,0,9,1,0.72,998874,48,453126,0.94,0.46,0
31,35490,0.45,0.23,0,13,12,0.49,190943,60,352379,0.55,0.385,0
51,58970,1.14,0.9,2,13,8,0.4,806846,24,457624,0.62,0.796,1
38,140298,0.36,0.15,1,6,14,0.67,598005,36,131834,0.78,0.252,0
43,179393,0.44,0.53,1,12,11,0.43,945658,24,412773,0.4,0.53,0
42,179493,0.1,0.57,2,7,2,0.58,209853,12,117773,0.71,0.366,0
38,122200,0.7,0.58,2,6,6,0.54,1024191,36,100110,0.36,0.598,0
59,178024,0.12,0.15,0,10,5,0.62,249662,48,117073,0.54,0.25,0
40,96333,0.52,0.49,2,1,4,0.8,601496,24,92463,0.82,0.378,0
33,41466,1.21,0.72,1,10,4,0.6,599872,60,220008,0.58,0.719,1
21,61303,0.96,0.89,2,3,3,0.94,704522,36,178412,0.71,0.622,1
24,174935,0.36,0.54,2,4,8,0.88,765142,24,356751,0.58,0.387,0
44,189905,0.16,0.54,3,11,9,0.82,354628,60,271739,0.52,0.361,0
56,45210,2.1,0.35,1,13,2,0.77,1136923,36,68624,0.63,0.768,1
56,147139,0.68,0.1,0,1,7,0.96,1198830,60,493088,0.36,0.341,0
22,40761,1.17,0.56,2,5,9,0.4,572432,36,109846,0.45,0.718,1
48,199249,0.03,0.61,0,1,6,0.83,69895,60,343433,0.58,0.339,0
46,72075,1.07,0.74,1,9,7,0.47,921833,60,448969,0.43,0.746,1
43,108326,0.59,0.37,1,6,4,0.43,770196,24,250305,0.57,0.477,0
35,164719,0.28,0.65,3,3,11,0.53,559989,36,166892,0.51,0.489,0
56,112205,0.61,0.77,2,11,2,0.54,827262,48,490961,0.66,0.582,0
47,21433,1.12,0.51,0,1,6,0.67,289088,60,273652,0.59,0.606,1
26,114199,0.12,0.26,2,12,9,0.8,158410,24,88451,0.94,0.173,0
55,128497,0.3,0.78,0,1,3,0.43,463402,24,21807,0.55,0.552,0
59,21856,2.87,0.67,1,8,10,0.44,752996,36,119588,0.43,1.0,1
58,136220,0.22,0.85,1,12,14,0.64,356163,24,156859,0.35,0.554,0
55,92397,0.25,0.57,1,6,8,0.81,271690,12,454971,0.45,0.41,0
56,196869,0.38,0.61,2,6,14,0.61,901274,60,284591,0.78,0.43,0
30,62830,0.46,0.45,1,1,6,0.42,343228,36,106498,0.89,0.411,0
50,144607,0.24,0.25,1,0,7,0.94,416258,12,198233,0.96,0.168,0
58,188803,0.41,0.31,3,7,3,0.51,930648,60,65403,0.79,0.351,0
49,37879,1.17,0.55,0,2,11,0.92,530021,36,113643,0.63,0.575,0
59,96603,0.43,0.58,3,0,1,0.95,493162,36,294828,0.6,0.4,0
24,175736,0.44,0.46,0,13,4,0.92,936076,48,390570,0.94,0.299,0
25,103848,0.25,0.67,3,4,6,0.82,309927,24,144711,0.56,0.421,0
24,78382,0.29,0.6,2,4,7,0.52,271325,36,232373,0.37,0.504,0
56,162500,0.55,0.33,0,8,13,0.52,1076537,24,382069,0.7,0.409,0
36,109644,0.15,0.14,3,5,12,0.42,196524,12,195820,1.0,0.202,0
45,103787,0.7,0.83,3,2,13,0.84,871267,24,417531,0.39,0.619,1
34,130491,0.53,0.63,2,8,3,0.42,825340,48,487681,0.93,0.483,0
31,100563,0.12,0.41,0,7,13,0.66,139766,12,204114,0.42,0.358,0
49,73057,0.61,0.77,1,10,14,0.85,530595,48,182013,0.99,0.454,0
54,41913,2.3,0.47,0,12,9,0.93,1156768,48,34016,0.5,0.853,1
42,132275,0.5,0.8,0,12,5,0.55,792557,12,424469,0.48,0.599,0
34,123384,0.54,0.53,2,11,12,0.92,800028,48,449838,0.79,0.378,0
44,36852,0.12,0.7,0,10,8,0.41,54965,60,463149,0.67,0.459,0
59,77984,1.21,0.36,3,8,4,0.52,1135787,24,288566,0.62,0.6,1
46,48507,0.72,0.12,1,2,3,0.92,419686,12,384985,0.86,0.266,0
56,192468,0.2,0.53,3,8,10,0.69,458470,48,272913,0.3,0.437,0
59,126469,0.74,0.55,0,12,2,0.93,1124463,12,16719,0.41,0.51,0
36,49725,0.46,0.49,2,12,8,0.91,275616,48,63392,0.92,0.32,0
58,45531,2.06,0.83,1,5,3,0.94,1124853,24,120479,0.76,0.866,1
52,73769,0.61,0.59,1,1,3,0.7,542074,36,91104,0.97,0.425,0
26,152757,0.05,0.16,3,4,4,0.92,93995,24,473382,0.34,0.216,0
54,134972,0.15,0.55,1,6,3,0.74,235940,48,300778,0.74,0.334,0
28,188772,0.09,0.29,0,4,6,0.74,214405,48,185418,0.85,0.206,0
50,74663,1.13,0.45,3,12,11,0.7,1016184,48,71082,0.47,0.606,1
47,185002,0.44,0.59,2,0,4,0.91,966019,12,434436,0.81,0.372,0
27,180402,0.22,0.63,0,8,1,0.71,483846,12,139638,0.97,0.339,0
47,145842,0.43,0.78,0,9,2,0.51,753325,12,361793,0.96,0.486,0
45,119875,0.58,0.51,0,1,4,0.6,841473,36,371821,0.33,0.538,0
35,73161,1.33,0.27,0,6,9,0.61,1163522,48,195745,0.3,0.645,1
45,98600,0.06,0.3,2,7,10,0.61,70694,60,214770,0.98,0.202,0
42,139430,0.51,0.19,3,10,7,0.57,849766,12,332630,0.86,0.308,0
38,198705,0.24,0.17,0,10,3,0.67,562900,12,185100,0.41,0.304,0
32,165544,0.33,0.43,0,6,2,0.96,646256,48,400152,0.33,0.375,0
43,128741,0.69,0.13,2,10,14,0.95,1060686,36,220737,0.58,0.312,0
59,184396,0.09,0.51,3,11,13,0.97,188467,60,353099,0.9,0.227,0
45,92085,0.99,0.42,3,2,10,0.87,1092172,12,473972,0.82,0.456,0
30,120304,0.66,0.67,1,1,8,0.72,950659,24,374728,0.79,0.497,0
50,109678,0.3,0.5,3,14,1,0.42,388524,60,236398,0.45,0.476,0
30,104424,0.82,0.17,0,11,3,0.92,1027101,60,486978,0.99,0.282,0
54,91678,0.85,0.36,1,2,13,0.75,930170,60,96356,0.55,0.478,0
33,123632,0.38,0.54,3,1,10,0.75,564607,60,46997,0.41,0.452,0
49,32511,2.3,0.74,1,9,11,0.48,896761,60,145483,0.75,0.988,1
58,54044,0.66,0.33,2,9,3,0.72,426569,48,103322,0.37,0.462,0
29,92863,0.06,0.18,0,3,4,0.58,71437,60,138911,0.71,0.22,0
33,137954,0.65,0.34,2,7,14,0.56,1073524,60,250784,0.97,0.375,0
57,95128,0.34,0.65,1,4,1,0.7,389405,24,100100,0.77,0.418,0
34,157359,0.36,0.58,2,7,3,0.68,678008,36,400715,0.72,0.413,0
57,122529,0.18,0.67,1,6,11,0.49,271864,36,9092,0.34,0.514,0
29,197602,0.47,0.55,2,10,12,0.41,1108646,12,109301,0.69,0.49,0
28,117320,0.16,0.8,2,4,11,0.73,231991,12,117724,0.65,0.444,0
59,189650,0.34,0.72,1,5,9,0.99,773844,48,85219,0.59,0.421,0
23,84525,0.27,0.8,2,13,5,0.65,271099,60,326633,0.36,0.546,0
53,84461,1.03,0.55,3,1,2,0.86,1038937,36,357065,1.0,0.478,0
52,101328,0.9,0.27,3,6,10,0.89,1100044,12,61416,0.8,0.382,0
27,148743,0.27,0.34,2,7,2,0.57,483418,36,120378,0.33,0.406,0
39,160720,0.36,0.9,1,14,3,0.79,686217,36,387134,0.54,0.539,0
54,180282,0.3,0.51,0,7,12,0.68,657922,36,87599,0.53,0.412,0
34,150896,0.46,0.27,0,8,9,0.57,834098,12,321739,0.38,0.42,0
39,83910,0.28,0.34,3,8,7,0.68,277470,60,127392,0.94,0.265,0
46,193916,0.26,0.26,2,11,5,0.78,598826,12,347411,0.71,0.258,0
37,186787,0.24,0.87,3,14,8,0.44,546111,36,88324,0.74,0.528,0
48,171636,0.19,0.49,1,6,11,0.59,382348,60,337539,0.5,0.401,0
39,189985,0.3,0.48,3,4,7,0.76,676988,36,471221,0.72,0.347,0
47,65262,0.89,0.47,2,4,13,0.46,695112,36,448636,0.62,0.571,0
39,159675,0.62,0.7,3,5,7,0.61,1186521,24,193777,0.42,0.594,0
53,34936,2.42,0.23,1,13,10,0.42,1014469,12,402015,0.97,0.808,1
27,48569,1.22,0.19,1,8,10,1.0,710063,60,35864,0.46,0.48,0
49,164925,0.46,0.24,0,8,14,0.52,919420,48,275852,0.75,0.345,0
25,192040,0.03,0.42,0,12,12,0.87,63417,36,413377,0.39,0.302,0
50,40791,0.81,0.59,2,0,3,0.59,395088,60,328614,0.89,0.513,0
28,149847,0.26,0.76,2,12,11,0.83,467351,36,162492,0.37,0.491,0
32,147804,0.53,0.28,1,5,14,0.65,946982,24,377233,0.52,0.396,0
33,142668,0.23,0.65,0,1,2,0.42,402285,24,376331,0.72,0.457,0
46,102419,0.68,0.46,1,10,11,0.53,831763,60,202379,0.98,0.429,0
38,141740,0.34,0.77,2,0,3,0.8,578766,48,383876,0.64,0.466,0
40,63657,0.4,0.2,2,13,10,0.43,304932,12,333458,0.75,0.334,0
36,188080,0.32,0.78,2,3,13,0.93,711531,12,379985,0.43,0.481,0
57,57264,1.09,0.11,1,10,7,0.62,748685,12,386112,0.96,0.395,0
23,88510,0.83,0.27,1,2,8,0.75,879454,24,195536,1.0,0.352,0
47,78029,1.08,0.63,1,14,2,0.95,1008335,48,195838,0.43,0.614,1
35,42064,0.38,0.44,2,10,6,0.67,191967,48,88997,0.47,0.421,0
54,117881,0.43,0.78,3,12,14,0.91,603308,24,311890,0.63,0.472,0
42,112764,0.11,0.66,0,11,5,0.79,154340,12,343911,0.52,0.396,0
43,166156,0.17,0.25,3,5,5,0.67,337582,48,411950,0.97,0.202,0
24,65841,0.28,0.31,2,5,9,0.61,223562,48,329442,0.88,0.28,0
43,189930,0.1,0.1,2,4,11,0.59,234903,24,447175,0.52,0.238,0
29,38698,2.26,0.18,2,6,1,0.68,1048442,12,349992,0.73,0.746,1
44,65561,1.31,0.76,3,10,5,0.82,1028182,12,237432,0.5,0.729,1
41,196088,0.25,0.15,1,5,12,0.67,594441,24,202243,0.7,0.241,0
36,169753,0.27,0.67,1,14,11,0.87,556075,48,23182,0.82,0.364,0
45,56447,0.91,0.51,2,11,10,0.43,614762,48,428264,0.77,0.566,0
46,70637,0.9,0.52,2,0,11,0.91,766947,60,485842,0.35,0.555,0
29,109048,0.14,0.78,2,8,5,0.57,182963,48,183073,0.73,0.448,0
35,147631,0.22,0.67,2,11,8,0.99,397294,24,189431,0.95,0.302,0
59,61096,1.42,0.44,3,12,13,0.84,1042769,48,135583,0.4,0.661,1
53,145507,0.63,0.84,2,14,7,0.66,1093132,12,146947,0.92,0.536,0
21,196300,0.37,0.63,1,14,6,0.96,873272,12,207723,0.74,0.373,0
25,54817,0.1,0.53,2,3,11,0.43,63114,12,458952,0.48,0.428,0
29,123542,0.76,0.84,0,2,3,0.61,1131246,36,89615,0.79,0.604,1
26,53624,0.82,0.71,3,12,3,0.82,529984,36,246907,0.94,0.501,0
48,22837,2.03,0.27,3,12,6,0.95,555143,24,118878,0.62,0.688,1
46,52120,1.55,0.32,0,8,2,0.99,970260,48,441091,0.71,0.56,0
48,117220,0.15,0.5,0,3,13,0.9,211955,12,295877,0.73,0.287,0
35,52688,0.18,0.11,3,11,7,0.49,111341,12,282134,0.34,0.318,0
26,59753,1.45,0.88,0,7,14,0.59,1041346,36,155364,0.82,0.788,1
47,147830,0.15,0.59,3,10,1,0.87,265574,60,448982,0.6,0.35,0
58,186106,0.3,0.85,1,6,5,0.63,676248,36,18376,0.67,0.512,0
24,52733,1.04,0.74,0,9,5,0.57,655026,24,260965,0.73,0.659,1
31,108246,0.11,0.31,1,1,7,0.56,141461,36,166769,0.5,0.324,0
41,79907,0.62,0.3,1,11,10,0.52,596687,24,303772,0.73,0.41,0
50,159833,0.37,0.53,0,14,4,0.52,717756,12,376090,0.61,0.452,0
38,102117,0.51,0.2,3,8,3,0.46,630801,60,270991,0.38,0.43,0
55,154517,0.18,0.16,2,7,6,0.8,341665,24,236477,0.89,0.163,0
23,74714,0.31,0.81,2,6,1,0.9,274050,36,109596,0.81,0.419,0
32,145977,0.29,0.82,1,14,3,0.4,505020,12,10164,0.98,0.484,0
47,129001,0.29,0.6,1,5,14,0.85,441415,48,319918,0.79,0.354,0
50,149136,0.19,0.51,1,5,7,0.8,348672,48,225332,0.74,0.318,0
41,162020,0.53,0.17,0,1,2,0.42,1022468,48,488704,0.55,0.398,0
58,108423,0.17,0.45,3,10,10,0.49,218500,24,289219,0.77,0.348,0
41,174721,0.52,0.43,1,10,10,0.46,1098671,12,334617,0.92,0.404,0
58,43855,0.48,0.1,3,5,4,0.71,252413,60,450569,0.3,0.353,0
35,28903,2.68,0.88,0,8,2,0.44,929584,60,349732,0.33,1.0,1
38,49716,1.33,0.71,2,2,9,0.87,793354,12,287485,0.55,0.697,1
49,81113,1.11,0.32,2,13,2,0.99,1078672,48,480463,0.36,0.52,0
58,180022,0.32,0.81,0,2,4,0.79,694706,48,460721,0.72,0.461,0
41,101866,0.48,0.66,1,1,6,0.92,583301,48,128140,0.43,0.481,0
37,132218,0.57,0.3,3,14,4,0.75,905672,12,306020,0.46,0.406,0
38,87888,1.11,0.46,2,1,5,0.44,1175030,60,446111,0.6,0.63,1
57,61951,0.66,0.84,0,6,8,0.57,490666,24,318481,0.68,0.609,1
58,187266,0.49,0.26,3,9,7,0.57,1094809,48,215454,0.56,0.388,0
32,159388,0.34,0.58,1,2,9,0.56,653489,36,354674,0.37,0.502,0
31,196558,0.25,0.46,2,2,2,0.61,591646,48,275033,0.87,0.328,0
40,37244,2.53,0.47,3,0,9,0.45,1130727,48,253095,0.7,0.967,1
29,21314,3.44,0.51,2,6,9,0.41,880550,60,343443,0.59,1.0,1
21,90090,0.42,0.88,3,12,11,0.6,454093,48,422250,0.43,0.607,1
23,119361,0.19,0.53,3,8,14,0.65,277584,12,171319,0.96,0.311,0
41,125190,0.36,0.4,0,2,3,0.73,545845,36,448863,0.36,0.412,0
43,126425,0.34,0.79,1,12,14,0.97,514108,60,234911,0.34,0.499,0
29,146478,0.16,0.62,0,7,12,0.77,276120,48,424561,0.33,0.437,0
39,101741,0.76,0.76,0,7,3,0.43,927638,12,65538,0.99,0.572,0
39,80230,0.47,0.36,0,6,5,0.95,448150,24,391332,0.65,0.324,0
43,177008,0.56,0.78,1,8,4,0.8,1197767,48,422543,0.61,0.531,0
47,166601,0.12,0.12,2,6,8,0.7,236458,48,451940,0.74,0.184,0
47,193201,0.47,0.68,2,1,9,0.42,1081044,12,271093,0.32,0.607,1
59,185413,0.34,0.46,1,2,7,0.78,752058,60,490864,0.47,0.396,0
56,28511,0.96,0.23,3,6,2,0.98,327690,12,36773,0.48,0.428,0
32,141884,0.12,0.82,2,0,10,0.41,206171,24,363827,0.59,0.517,0
47,126866,0.61,0.84,1,9,8,0.97,929495,36,354475,0.84,0.485,0
54,70960,0.81,0.43,1,2,14,0.95,686832,48,345498,0.4,0.483,0
53,63423,1.12,0.13,2,11,9,0.72,855476,24,202816,0.49,0.484,0
48,75379,1.15,0.15,1,13,12,0.48,1036025,48,422641,0.86,0.472,0
51,119920,0.11,0.4,3,9,9,0.63,152081,12,22155,0.76,0.29,0
52,81357,0.43,0.62,3,4,13,0.63,416325,12,491220,0.33,0.532,0
40,122982,0.73,0.19,1,9,12,0.58,1082544,12,373804,0.84,0.365,0
55,156050,0.62,0.54,1,7,5,0.42,1163378,36,460655,0.69,0.522,0
51,115287,0.2,0.69,2,8,2,0.9,280950,36,479096,0.85,0.342,0
51,89436,0.35,0.52,0,9,3,0.65,374658,24,398627,0.37,0.465,0
58,153341,0.18,0.86,2,4,14,0.85,329585,60,50941,0.9,0.396,0
42,160197,0.21,0.88,3,13,1,0.69,396152,24,206307,0.39,0.544,0
29,188168,0.19,0.4,3,3,1,0.49,429155,48,465994,0.42,0.406,0
29,169681,0.08,0.31,2,1,11,0.48,168374,24,376267,0.76,0.28,0
35,101993,0.45,0.66,2,12,8,0.53,549538,36,478300,0.95,0.448,0
33,125759,0.09,0.22,1,6,12,0.5,131992,24,166085,0.81,0.238,0
42,70521,1.19,0.69,1,9,12,0.61,1002915,12,182681,0.67,0.683,1
36,136143,0.34,0.47,3,3,2,0.44,561053,60,387309,0.32,0.497,0
52,96544,0.2,0.67,3,12,8,0.59,232932,12,252573,0.7,0.426,0
22,144774,0.26,0.46,1,12,7,0.75,458108,48,147988,0.33,0.41,0
46,147093,0.09,0.21,1,13,2,0.81,151241,12,448035,0.69,0.196,0
